specie,Record Number,Process,QDB Process,Theory or Experiment,data type,Projectile Element,Projectile Charge State,Target Molecule,Target Charge State,Initial Excited State B,Products,Original X Unit,Original Y Unit,Reference Number,Author(s),Title of Record,Journal Name,Volume and Issue No,Page Numbers,Date of Publication,Process Title
T,10347, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=1) + H2 --> H+H2+
T,10348, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=2) + H2 --> H+H2+
T,10349, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=3) + H2 --> H+H2+
T,10350, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=4) + H2 --> H+H2+
T,10351, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=5) + H2 --> H+H2+
T,10352, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=6) + H2 --> H+H2+
T,10367, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=7) + H2 --> H+H2+
T,10368, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=8) + H2 --> H+H2+
T,10369, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=9) + H2 --> H+H2+
T,10370, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=10) + H2 --> H+H2+
T,10371, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=11) + H2 --> H+H2+
T,10372, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=12) + H2 --> H+H2+
T,10373, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=13) + H2 --> H+H2+
T,10374, charge transfer,HCX, T, RC, T,1, H2,0,, H;H2+, eV, cm3/s, 2000T302, Ichihara### A.$Iwamoto### O.$Janev### R.K., Cross sections for the reaction H+ + H2 (v, J. Phys. B,33, 4747-4758,2000, T+ (v=14) + H2 --> H+H2+
